created_at;id_str;tweet;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Sep 10 02:22:05 +0000 2023;1,7007E+18;Relokasi Rempang ke Galang sebagai zonasi pengembangan pulau rempang. #IndonesiaMaju https://t.co/jykiMdCmtW;0;1;0;1;in;1,56704E+18;1,7007E+18;NarutoPradana;https://twitter.com/NarutoPradana/status/1700696111470821632
Sun Sep 10 02:21:54 +0000 2023;1,7007E+18;Relokasi Rempang ke Galang sebagai zonasi pengembangan pulau rempang. #IndonesiaMaju https://t.co/mFUHwB8Ige;0;1;0;1;in;1,56704E+18;1,7007E+18;NarutoPradana;https://twitter.com/NarutoPradana/status/1700696066230984894
Sun Sep 10 02:16:33 +0000 2023;1,70069E+18;@garagarabola_ Masuk timnas jalur zonasi. Kalau main di Surabaya atau di Jabodetabek ga akan diajakin kayaknya.;2;1;0;5;in;1,21445E+18;1,70069E+18;kucinggimbal;https://twitter.com/kucinggimbal/status/1700694721667145771
Sat Sep 09 23:53:11 +0000 2023;1,70066E+18;Pake sistem Zonasi 😬 rasanya pengen ganti KTP jadi warga Solo😣🤯   @XODIAC_MEMBERS Semoga perjalanan kalian aman dan menyenangkan ☺ https://t.co/ogRKa7WxwL;0;0;0;0;in;1,53982E+18;1,70066E+18;Yayayay38003101;https://twitter.com/Yayayay38003101/status/1700658639722434823
Sat Sep 09 17:29:20 +0000 2023;1,70056E+18;Gw ngerasa cukup belajar digital marketing sama ntep buat bilang langkah ini tolol banget, praktek proteksionis gini bikin inovasi ga berkembang karena instead of menyamakan kualitas di atas dengan investment, ini menyamakan kualitas di bawah dengan peraturan, mirip zonasi;0;1;0;1;in;311380271;1,70056E+18;swishysharky;https://twitter.com/swishysharky/status/1700562043613638923
Sat Sep 09 16:40:49 +0000 2023;1,70055E+18;@innocentivs kalo menurut gue karena sistem zonasi sama umur yg diprioritasin jadinya anak camp2an setempat pada banyak yg masuk wkwkwk;0;0;0;0;in;1,2262E+18;1,70054E+18;anggerwhy;https://twitter.com/anggerwhy/status/1700549834812657703
Sat Sep 09 16:08:33 +0000 2023;1,70054E+18;Udah dijelasin gini juga masi banyak orang yang iri dengki di komen. Padahal yg komen masuk sekolah pake jalur zonasi;0;0;0;0;in;526191090;1,70054E+18;imhappypeople_;https://twitter.com/imhappypeople_/status/1700541713629274327
Sat Sep 09 15:58:15 +0000 2023;1,70054E+18;unnes buka jalur zonasi aja kak biar isinya anak semarang semua;0;0;0;0;in;2490752324;1,70054E+18;Iiptiunt;https://twitter.com/Iiptiunt/status/1700539119435501592
Sat Sep 09 15:33:44 +0000 2023;1,70053E+18;@dorakoochi iyaa terhura gua di perhatiin 🥹 pada jadi ahli surga jalur zonasi, magangnya sama malaikat atid 🫠🫠;0;1;0;0;in;1,61501E+18;1,70053E+18;taeramissyu_;https://twitter.com/taeramissyu_/status/1700532948880257440
Sat Sep 09 15:33:06 +0000 2023;1,70053E+18;Jalur zonasi yang masuk Jabodetabek;0;0;0;0;in;1,30937E+18;1,70053E+18;haeyeolly;https://twitter.com/haeyeolly/status/1700532793502322763
Sat Sep 09 15:23:16 +0000 2023;1,70053E+18;bentar lagi ada yang sistem zonasi ini yang sekota dapet tiket gratis😭;0;0;0;0;in;1,38293E+18;1,70053E+18;whoyucil;https://twitter.com/whoyucil/status/1700530317034127736
Sat Sep 09 14:17:50 +0000 2023;1,70051E+18;@yanqirg Zonasi, Zona Literasi.;0;1;0;0;lt;1,68367E+18;1,70051E+18;Necaessities;https://twitter.com/Necaessities/status/1700513849072619550
Sat Sep 09 13:11:15 +0000 2023;1,7005E+18;@avealludba Ona görə də qərb zonası &gt &gt &gt ;0;2;0;0;tr;492489027;1,70049E+18;tyrannoZaur_rex;https://twitter.com/tyrannoZaur_rex/status/1700497095596077339
Sat Sep 09 10:32:44 +0000 2023;1,70046E+18;@AnggaPutraF Perda2 pembangunan ini itu dan zonasi selama ini di Jakarta apa iya demokratis. Bangun GBK/JIS aja ada gusur org. KRL/KAI jg dibenahi pakai otot politik dan kekerasan. Pun negara maju macam US, Australia, China, or SG dll pun dibangun pakai otot politik yg penuh kekerasan.;0;0;0;0;in;51786273;1,70032E+18;GhaziSadikin;https://twitter.com/GhaziSadikin/status/1700457203512263046
Sat Sep 09 10:06:27 +0000 2023;1,70045E+18;Pada SMART RDTR yang ada di Geoportal @jakartasatudki, kamu dapat mengakses Peta dan Naskah RDTR 2022, Pelayanan Mandiri Informasi Rencana Kota (IRK), Simulasi Perhitungan Intensitas, hingga Informasi Zonasi RDTR sesuai dengan kegiatan, lho!🥰;0;1;0;0;in;1,17197E+18;1,70045E+18;dinascktrpdki;https://twitter.com/dinascktrpdki/status/1700450585634603239
Sat Sep 09 09:58:38 +0000 2023;1,70045E+18;@HendryGoenaOne @narkosun Ini yg akibat dari sistem zonasi ngga sih? Hrsnya tanya ke menteri pendidikan, sistem zonasi itu menyulitkan anak2 lanjut sekolah;0;0;0;0;in;1,08438E+18;1,70031E+18;Shiroyuki_;https://twitter.com/Shiroyuki_/status/1700448618485043561
Sat Sep 09 07:39:32 +0000 2023;1,70041E+18;SKTM gak tu😭😭 nanti lagi pake zonasi ya atau japres😭🫵🏻;0;0;0;0;in;1,31852E+18;1,70041E+18;pudulovechan;https://twitter.com/pudulovechan/status/1700413613369135540
Sat Sep 09 06:25:55 +0000 2023;1,7004E+18;demi allah ini mw nonton smt apa mau dadtar sekola ajgg pake zonasi GW UDH GASANGGUP;0;1;0;0;in;217063548;1,7004E+18;indomark_;https://twitter.com/indomark_/status/1700395087065436260
Sat Sep 09 06:25:19 +0000 2023;1,70039E+18;@indomark_ GA tix smtown ini macem macem yaaa, ada yg harus co barang dulu, ada yg harus bayar dulu terus diundi, ada yg pake sistem zonasi, ada yg pake SKTM 😭😭😭;1;0;0;0;in;1,4318E+18;1,70017E+18;cassiaclay;https://twitter.com/cassiaclay/status/1700394937043562748
Sat Sep 09 05:48:35 +0000 2023;1,70039E+18;besok besok syaratnya pake zonasi sekalian aja dah nanti yg nonton isinya orang-orang jabodetabek;0;0;0;0;in;1,465E+18;1,70038E+18;hrjcode;https://twitter.com/hrjcode/status/1700385691316944965
Sat Sep 09 04:59:35 +0000 2023;1,70037E+18;@hyuckjaeno yang xodiac di solo itu ada jalur zonasi nya kakkk 😭 katanya yg ktp solo bisa dpt tiket gratis gt, tp taudeh gak cari inpo lg, denger denger si gt;0;1;0;1;in;1,34236E+18;1,70017E+18;bitnarigal;https://twitter.com/bitnarigal/status/1700373363217326533
Sat Sep 09 04:46:47 +0000 2023;1,70037E+18;@neliiihiy Kalo zonasi mah harus di merpati si...;0;1;0;0;in;7,97406E+17;1,70037E+18;Restiana_P;https://twitter.com/Restiana_P/status/1700370140645470400
Sat Sep 09 03:38:20 +0000 2023;1,70035E+18;bjir dah kek mau masuk sekolah negri tp terhalang zonasi WKWKWK KOCAK;0;0;0;0;in;1,02054E+18;1,70035E+18;karxrose;https://twitter.com/karxrose/status/1700352916186649027
Sat Sep 09 02:46:50 +0000 2023;1,70034E+18;klo jalur zonasi gua kalah dluan, soalny plosok;0;0;0;0;in;1,29525E+18;1,70034E+18;bnanajaem;https://twitter.com/bnanajaem/status/1700339952842850813
Sat Sep 09 02:42:30 +0000 2023;1,70034E+18;Sistem zonasi PPDB memang tdk berpijak p data. Di kota Bandung, dr 30 kecamatan ada 4 yg tidak memiliki SMA negeri. Di Kab Bandung dr 30 kecamatan, SMA negeri hanya ada di 21 kecamatan. Di Majalengka, dr 23 kecamatan SMA negeri hanya ada di 16 kecamatan. Blm lagi yg lain;0;1;0;1;in;223785448;1,70034E+18;eka_harijanto;https://twitter.com/eka_harijanto/status/1700338862793634253
Sat Sep 09 02:18:21 +0000 2023;1,70033E+18;sekalian aje lu bikin jalur zonasi anying;0;0;0;0;in;1,13553E+18;1,70033E+18;dinosaursbluu;https://twitter.com/dinosaursbluu/status/1700332787193233444
Sat Sep 09 01:54:21 +0000 2023;1,70033E+18;@swarabakti @nekadmorello Iyes betul, jd inget dulu anak landlordku mau ganti pohon peneduh &amp  bikin raised bed utk edible garden di aja mesti isi formulir pengajuan ke dinas pertamanan setempat. Ya karena zonasi dia ketat.;0;1;0;2;in;42321384;1,7E+18;thranduilion;https://twitter.com/thranduilion/status/1700326746384666794
Sat Sep 09 01:46:13 +0000 2023;1,70032E+18;@millkbbang NEXT KONSER PAKE ZONASI 😭;0;0;0;0;in;1,23684E+18;1,70032E+18;juyonunu;https://twitter.com/juyonunu/status/1700324698721304906
Sat Sep 09 01:41:26 +0000 2023;1,70032E+18;@harjonoabi @bung_madin Ibarat anak sekolah, masuknya lewat jalur zonasi bang...;0;0;0;0;in;1,60393E+18;1,70011E+18;Ariyanto_45;https://twitter.com/Ariyanto_45/status/1700323496780513645
Sat Sep 09 01:31:07 +0000 2023;1,70032E+18;gak sekalian prioritas zonasi kelurahan lu mira;0;0;0;0;in;1,34468E+18;1,70032E+18;pyrowwx;https://twitter.com/pyrowwx/status/1700320900548280635
Sat Sep 09 01:08:49 +0000 2023;1,70032E+18;wkwkwk jalur zonasi yang rumahnya paling dekat ke venue;0;0;0;0;in;9,94983E+17;1,70032E+18;chanmusicIAN_;https://twitter.com/chanmusicIAN_/status/1700315285637771550
Sat Sep 09 00:51:37 +0000 2023;1,70031E+18;Mengapa? Karena event 2 minggu doang itu seringnya dipakai ama pihak2 tertentu utk mengubah zonasi/tata guna lahan. Ini tjd juga di GBK Jakarta. Pergub perubahan zonasinya ditandatangan Djarot bbrp minggu sebelum lengser 🤭;0;0;1;6;in;44556194;1,70031E+18;elisa_jkt;https://twitter.com/elisa_jkt/status/1700310960547004553
Sat Sep 09 00:25:56 +0000 2023;1,7003E+18;Takut nambah syarat lagi....pake sistem zonasi 😔🙏;0;0;0;0;in;1,39997E+18;1,7003E+18;lavieunblue;https://twitter.com/lavieunblue/status/1700304497388749247
Fri Sep 08 23:14:47 +0000 2023;1,70029E+18;@Disdik_DKI Tolong PPDB untuk tahun 2024 jalur zonasi jangan berdasarkan RT RW tapi murni dengan sistem jarak dari sekolah ke rumah supaya adil;0;0;0;0;in;1,60355E+18;1,70017E+18;kilalayu5;https://twitter.com/kilalayu5/status/1700286588104650914
Fri Sep 08 23:47:15 +0000 2023;1,70029E+18;Jalur zonasi sekalian sih klo bisa wkwkwkwkw;0;0;0;0;in;7,94908E+17;1,70029E+18;alfinalaila31;https://twitter.com/alfinalaila31/status/1700294760026558666
Fri Sep 08 16:58:04 +0000 2023;1,70019E+18;Bjir gue anak jakbar kaga dapet zonasi GBK🫠;0;0;0;0;in;1,41881E+18;1,70019E+18;endorfinofnoren;https://twitter.com/endorfinofnoren/status/1700191787653149080
Fri Sep 08 16:26:36 +0000 2023;1,70018E+18;wkwkwk nitip kalo udh ada jalur zonasi kenya gue bisa ikuy neh dwket mayan 😭;0;0;0;0;in;1,48874E+18;1,70018E+18;morkmorkj;https://twitter.com/morkmorkj/status/1700183866068349311
Fri Sep 08 15:28:07 +0000 2023;1,70017E+18;Ya Allah nonton konser ada jalur tidak mampunya kaya bidikmisi😭 bentar lg ada jalur zonasi nih 😭😭 https://t.co/eSOn6NH1h7;664;243;551;3001;in;1,54274E+18;1,70017E+18;hyuckjaeno;https://twitter.com/hyuckjaeno/status/1700169147639046613
Fri Sep 08 14:53:13 +0000 2023;1,70016E+18;Paling cuma ngibul  la yo mikir sekolah kena zonasi aja orang tua pada. Mumet;0;0;0;1;in;1,11343E+18;1,70016E+18;HantoSuwono;https://twitter.com/HantoSuwono/status/1700160364757778929
Fri Sep 08 13:15:06 +0000 2023;1,70014E+18;@njmincho Ga sekalian zonasi juga😭😭😭;0;0;0;0;in;1,40288E+18;1,70012E+18;_doyoung_a;https://twitter.com/_doyoung_a/status/1700135675973284102
Fri Sep 08 11:48:14 +0000 2023;1,70011E+18;PMB taun depan zonasi aje dah biar gw masuk unsoed;0;0;1;0;in;1,56918E+18;1,70011E+18;hyunjnne;https://twitter.com/hyunjnne/status/1700113814824607830
Fri Sep 08 09:19:02 +0000 2023;1,70008E+18;@temanjasjus Karena skrg masuk sekolah jalur zonasi, berarti lingkungan sangat berpengaruh. Sebenernya gmn sekolahnya, tp karena baru melihat keadaan guru2 di negeri(kurang sreg) kalo akusi mending milih ntr nyekolahin di swasta. Krusialnya di SD SMP si sebenernya;0;1;0;0;in;1,10384E+18;1,6997E+18;haaachiwww;https://twitter.com/haaachiwww/status/1700076265213133171
Fri Sep 08 09:17:48 +0000 2023;1,70008E+18;Utk memperbaiki sistem pendidikan hrs diketahui segala permasalahannya dan dicari solusi. zonasi, persebaran sekolah tmsk kesejahteraan guru.   Smg kelak @ganjarpranowo presiden RI dapat terealisasi lompatan luar biasa di dunia pendidikan  #SosokGanjarPranowo  #JatengSelaluDihati https://t.co/TBEhUNoY9V;0;0;0;1;in;1,23528E+18;1,70008E+18;untaritangker;https://twitter.com/untaritangker/status/1700075955560366128
Fri Sep 08 06:47:12 +0000 2023;1,70004E+18;@zaustudyacc @pekalonganfess panjenengan smansa jg? drdlu angkatan sebelum zonasi yg masuk itb ugm ui itu sudah banyak dan sudah jadi hal yg lumrah mba terutama jalur snm dan sbm (baru sekarang aja sampe dibikin banner di depan sekolah) tanya o sama gurumu betapa bedegelnya anak zonasi drpd dlu jalur tes;0;1;0;0;in;285399370;1,69971E+18;jawabandoadoamu;https://twitter.com/jawabandoadoamu/status/1700038057242788031
Fri Sep 08 06:37:19 +0000 2023;1,70004E+18;Yang anaknya mau masuk SMP atau SMA negeri dikondisikan dari sekarang, masih sistem zonasi tahun ajaran berikutnya (2024/2025)..  https://t.co/ow5TbPTmKq;0;0;0;1;in;1,58433E+18;1,70004E+18;HendroW1977;https://twitter.com/HendroW1977/status/1700035570637127932
Fri Sep 08 06:26:51 +0000 2023;1,70003E+18;@jawabandoadoamu @pekalonganfess Kalau smansa ampas angkatan zonasi nya kok masuk ITB, UGM, UI ya 🤣;0;1;0;0;in;1,45358E+18;1,69971E+18;zaustudyacc;https://twitter.com/zaustudyacc/status/1700032936307986676
Fri Sep 08 06:25:55 +0000 2023;1,70003E+18;@jawabandoadoamu @pekalonganfess Mon maap smansa masih keren lho… kalo dipikir”gegara zonasi rank nya harusnya turun sampe ratusan, smansa cuman turun 20 🥲 itu dah mending bgt kalo angkatan sebelumnya bener”pinterrrr angkatan gue goblok smansa ga top 200 dong;0;1;0;0;in;1,45358E+18;1,69971E+18;zaustudyacc;https://twitter.com/zaustudyacc/status/1700032702140022859
Fri Sep 08 02:47:55 +0000 2023;1,69998E+18;@Pai_C1 menghadap illahi jalur zonasi atau afirmasi ?;0;0;0;0;in;61148252;1,69994E+18;sastrotingkir;https://twitter.com/sastrotingkir/status/1699977840840847665
Fri Sep 08 02:38:04 +0000 2023;1,69998E+18;@0xtisabgirl @pekalonganfess wkwk setuju tp buat urusan sekolah, sbtulnya kek smansa, smandung tu termasuk bagus bgt nder. bnr2 sebagus itu, nah semenjak zonasi jd jelek krn yg masuk org sembarang. klo dlu kan sistemnya pake nem. bnr2 disaring mana yg layak mana yg engga.;0;1;0;1;in;1,59855E+18;1,69971E+18;dreafhsaa;https://twitter.com/dreafhsaa/status/1699975361260646421
Fri Sep 08 02:31:29 +0000 2023;1,69997E+18;FGD Penyusunan Site Plan dan Rencana Zonasi serta DED Geosite di Kawasan Geopark Bayah Dome https://t.co/p7w4TOzD8o;0;0;0;0;in;212876467;1,69997E+18;ydp_prabowo;https://twitter.com/ydp_prabowo/status/1699973704304980358
Fri Sep 08 02:31:12 +0000 2023;1,69997E+18;ya mau gmne lgi seleksi masuknya aj gk maen2, gk zonasi lgi wkwk;0;0;0;0;in;1,56339E+18;1,69997E+18;appleepinee;https://twitter.com/appleepinee/status/1699973631454134382
Fri Sep 08 01:56:28 +0000 2023;1,69996E+18;Whyyy sepedaaa? Bcs bgun MRT, jln tol lbh lamaaaa offcourse btuh anggrn lbh gedeee jg gasiiiiiii  ?  Klo sepeda tuh bs krja sama sm pihak sekolah jd di absen satu2 ank2 didiknya tnggung jwb ngerawat sepeda msing2 gt loh.. sisi lainnyaaa kan lbh sehattt... lgn skrg zonasi kan?;0;1;0;0;in;423997686;1,69996E+18;hidayantihilda;https://twitter.com/hidayantihilda/status/1699964891761639487
Fri Sep 08 00:40:11 +0000 2023;1,69995E+18;Yh dulunya SMA top Indonesia sekarang ranking-nya turun ke 60-an. Harusnya bisa beradaptasi, bukan? Agaknya sulit melawan keputusan pemerintah akan zonasi jadi sebelum zonasi dihapuskan, tidak ada salahnya sedikit beradaptasi sehingga tidak turun-turun sekali.;0;0;0;0;in;1,24487E+18;1,69995E+18;amanusaparimita;https://twitter.com/amanusaparimita/status/1699945692909998507
Thu Sep 07 22:59:19 +0000 2023;1,69992E+18;Kepala BNNK Magelang Dr. R. Bogie Setia Perwira Nusa, S.H., S.H.I., M.H., https://t.co/Mb2V9msKXx., M.A.P.  beserta Keluarga Besar Badan Narkotika Nasional Kabupaten Magelang (Zonasi Kota Magelang dan Kabupaten Purworejo)  mengucapkan:  SELAMAT HARI PAMONG PRAJA KE -78 . https://t.co/GS98cyOiwH;0;0;0;1;in;1,30279E+18;1,69992E+18;infobnn_kab_mgl;https://twitter.com/infobnn_kab_mgl/status/1699920311158976782
Thu Sep 07 17:27:04 +0000 2023;1,69984E+18;@zaurs Aran zonası o gün bu gündür özünə gələ bilmir 😀;0;1;0;2;tr;1,28386E+18;1,69983E+18;SalehMehdizade;https://twitter.com/SalehMehdizade/status/1699836696303661183
Thu Sep 07 16:56:04 +0000 2023;1,69983E+18;Rokok aja masih minta sama bapaknya, fix anak muda problematik efek zonasi;0;0;0;0;in;64961018;1,69983E+18;hermanfelany21;https://twitter.com/hermanfelany21/status/1699828895267320307
Thu Sep 07 15:15:33 +0000 2023;1,6998E+18;apa yah... korban zonasi mah melengos aja;0;0;0;0;in;1,15043E+18;1,6998E+18;ourconvouz;https://twitter.com/ourconvouz/status/1699803599294144968
Thu Sep 07 13:31:15 +0000 2023;1,69978E+18;@projectm_org #diregulasi ini tidak menyebutkan secara detail pengantaran orang, barang, atau makanan sih ya. Hanya membagi menjadi 3 zonasi berikut tarif dasarnya n potongan fee aplikator paling tinggi 20%.;0;0;0;1;in;7,85852E+17;1,69975E+18;majidkajen;https://twitter.com/majidkajen/status/1699777352451125661
Thu Sep 07 12:27:14 +0000 2023;1,69976E+18;@pekalonganfess smansa dadi ampas adahal dulu tu saingannya minimal sma favorit semarang. guru guru yang keder menghadapi anak anak mbeling + bodo yang menjadi banyak semenjak zonasi. akhirnya terbuka kalo yang bagus itu culture belajar anak anaknya yang terbiasa les, tutor, belajar kelompok dsb;0;2;0;1;in;285399370;1,69971E+18;jawabandoadoamu;https://twitter.com/jawabandoadoamu/status/1699761240518860854
Thu Sep 07 11:38:17 +0000 2023;1,69975E+18;Di prodi gue jarang yg aktif sih, tapi keliatan banyak yg pinter. Mungkin karena SMA gue zonasi kali ya jadi isinya mayoritas cowo tolol;0;0;0;0;in;1,12832E+18;1,69975E+18;nyaihotman;https://twitter.com/nyaihotman/status/1699748922355519919
Thu Sep 07 11:23:15 +0000 2023;1,69975E+18;pertama: waktu era zonasi sma aku dapet sekolah yang dibilang sekolah yg gak punya nama, jelek, dan akresditasi juga masih B terus sombongnyaa aku tuh bilang klo disitu orang2 nya bodoh dan nakal jadinya aku nangis ke papa ku karena papa ku yg daftarin SMA nya;0;1;0;0;in;1,26967E+18;1,69974E+18;gyuvindorr;https://twitter.com/gyuvindorr/status/1699745137839178007
Thu Sep 07 11:06:39 +0000 2023;1,69974E+18;@muggleindaeyo Ya Tuhan pantesan, vpn aja pake zonasi😭 Btw kamu pake vpn apa nontonnya kalo boleh tau ?;0;1;0;0;in;8,16508E+17;1,69974E+18;tdrkzyours;https://twitter.com/tdrkzyours/status/1699740959427428407
Thu Sep 07 10:52:22 +0000 2023;1,69974E+18;Kəlbəcərdə sənaye zonası salınacaq  https://t.co/z9eaags4a5  #azerbaijan #azerbaycan #azərbaycan #азербайджан #xeber #mediatehlilmerkezi  https://t.co/dEggoGvOcC;0;0;0;0;fi;1,27062E+18;1,69974E+18;mtm_az;https://twitter.com/mtm_az/status/1699737367047770442
Thu Sep 07 09:54:53 +0000 2023;1,69972E+18;Azərbaycanda yeni sənaye zonası yaradılacaq https://t.co/axuBBL7vnc;0;0;0;1;tr;789140882;1,69972E+18;BankerAz;https://twitter.com/BankerAz/status/1699722901115597228
Thu Sep 07 09:34:26 +0000 2023;1,69972E+18;@pekalonganfess gara2 zonasi dari ancurrrr;0;0;0;3;in;418506761;1,69971E+18;MadaHaqiqie;https://twitter.com/MadaHaqiqie/status/1699717756072214837
Thu Sep 07 09:31:14 +0000 2023;1,69972E+18;Mbandingke sekolah sg seleksi melbune lewat zonasi vs sekolah sg melbune via jalur tes , u can be proud of something without putting others down.   https://t.co/0UjmOvWVwO;0;0;0;0;in;1,36979E+18;1,69972E+18;Ninijennie19;https://twitter.com/Ninijennie19/status/1699716948446347395
Thu Sep 07 07:58:17 +0000 2023;1,69969E+18;"Taehyun enak banget kerja pake sistem zonasi jd kalo mau pulkam tinggal pesen gojek sat set sampe. Beomgyu anak rantau kenot rilet :)""";1;0;0;2;in;1,56948E+18;1,69969E+18;woojooisyours;https://twitter.com/woojooisyours/status/1699693558910111836
Thu Sep 07 07:24:55 +0000 2023;1,69969E+18;@YudaaryD Gilzzz mergo zonasi danane kureng yak e saiki;0;1;0;0;tr;1,33326E+18;1,69966E+18;egiputra21;https://twitter.com/egiputra21/status/1699685160034447681
Thu Sep 07 06:33:31 +0000 2023;1,69967E+18;@StefanAntonio__ Pokoknya PPDB  jalur zonasi dan Prestas jalur nilai rapot HAPUS, menghacurkan prestasi generasi penerus bangsa !;0;0;0;0;in;4363505298;1,69933E+18;JayaWidji;https://twitter.com/JayaWidji/status/1699672223156756975
Thu Sep 07 05:38:12 +0000 2023;1,69966E+18;@LiatAjaX salah satu dampak bersekolah tanpa perlu berpikir dgn sistem zonasi, PIP, KIP, PKH dan lain-lain yg memanjakan masyarakat malas miskin bodoh @jokowi @nadiemmakarim @KemenkeuRI @kemendik;0;0;0;1;in;1,08447E+18;1,69965E+18;musafir_hidup;https://twitter.com/musafir_hidup/status/1699658304476291207
Thu Sep 07 05:37:22 +0000 2023;1,69966E+18;@Sariden10687985 @StefanAntonio__ @ganjarpranowo Di desaku malah ada 3,, tinggal milih mau negeri apa suasta,,,g takut kena zonasi..🙏🙏;0;0;0;0;in;1,04302E+18;1,69933E+18;Aditriatmaja1;https://twitter.com/Aditriatmaja1/status/1699658094253584740
Thu Sep 07 03:10:20 +0000 2023;1,69962E+18;@txtdaribogor Mending pake sistem zonasi, yang rumahnya paling deket yang jagain parkir situ😂;0;0;0;0;in;325421159;1,69942E+18;Alzfr_;https://twitter.com/Alzfr_/status/1699621092510642608
Thu Sep 07 02:43:10 +0000 2023;1,69961E+18;@direktoridosen apa sma 8 jkt, sma 2 dan 1 jogja gak sistem zonasi juga?;0;0;0;0;in;3066787212;1,69943E+18;markkezhoot;https://twitter.com/markkezhoot/status/1699614256847851945
Thu Sep 07 02:35:11 +0000 2023;1,69961E+18;DPR Desak Kemendikbudristek Serius Evaluasi Sistem Zonasi dalam PPDB 2023-2024 https://t.co/k3avbFaIkA;0;0;0;0;in;8,17669E+17;1,69961E+18;kalderanews;https://twitter.com/kalderanews/status/1699612247642042423
Thu Sep 07 01:39:09 +0000 2023;1,6996E+18;@mendrakor @kdrama_menfess Si bongseok sekolah zonasi tapi tetep suka telat masuk;0;0;0;0;in;2410388623;1,6994E+18;belbetea;https://twitter.com/belbetea/status/1699598144932376958
Thu Sep 07 01:36:17 +0000 2023;1,6996E+18;"@convomfs Smaga jamanku sekolah elit"" bin favorit padahal😀kenapa? Gara2 zonasi kah? Mana dulu tuh sppnya bahkan lebih mahal daripada aku yg sekolah swasta thn 2012 aja mereka dah 400 apa ya/bln. Masa ga cukup?""";0;2;0;0;in;1,31592E+18;1,69937E+18;melioramagna;https://twitter.com/melioramagna/status/1699597425013641478
Thu Sep 07 00:57:07 +0000 2023;1,69959E+18;@gus_noz Sebelum ke pembicaraan ini tuh. Sistem masuk sekolahnya beda ndak? Karna kalo ada zonasi ya ndak apple to apple.;0;0;0;0;in;231086318;1,69933E+18;rinto_eka;https://twitter.com/rinto_eka/status/1699587567103209656
Thu Sep 07 00:34:04 +0000 2023;1,69958E+18;DPR Desak Kemendikbudristek Serius Evaluasi Sistem Zonasi dalam PPDB 2023-2024 - https://t.co/z3kXyJeHNd;0;0;0;0;in;8,17669E+17;1,69958E+18;kalderanews;https://twitter.com/kalderanews/status/1699581767920054466
Thu Sep 07 00:15:03 +0000 2023;1,69958E+18;@gus_noz No 1, 3 dan 4 terbaik itu menyeleksi muridnya dengan tes. Input yang masuk sudah sangat baik, didukung sistem sekolah dan kerja sama yang baik dengan ortu juga.   SMA Negeri favorit sekarang tidak bisa menyeleksi murid karena ada zonasi dan berbagai jalur lain.;0;1;0;9;in;164088076;1,69933E+18;feetre;https://twitter.com/feetre/status/1699576980747018588
Wed Sep 06 23:51:24 +0000 2023;1,69957E+18;"Level tertinggi bis sekolah tetep sawunggaling"". Jarak tempuh 20 km ke sekolah bayarnya 2k kadang kalo sepi aku bayar 3k tapi ngga mau. Kedua ""Popeye"" terus ""KU"". Semenjak sistem zonasi ngga seperti dulu ramainya. Orang Utara yg sekolah di selatan semakin jarang.""";0;1;0;0;in;1,34876E+18;1,69957E+18;waeuciss;https://twitter.com/waeuciss/status/1699571029352534156
Wed Sep 06 23:37:00 +0000 2023;1,69957E+18;@detikcom @DPP_PKB @cakimiNOW yo opo carane cak?  Kalau aku itu ga penting, tapi kalau sampean bisa wujudkan BPJS gratis, berobat gratis, sekolah gratis, zonasi ditiadakan  itu lebih penting.;0;0;0;0;in;3015954673;1,69926E+18;wahju_wibowo;https://twitter.com/wahju_wibowo/status/1699567403389391343
Wed Sep 06 23:26:48 +0000 2023;1,69956E+18;BPJS tanpa kelas yg iurannya sama??? Zonasi sekolah yg bikin wali murid teriak2??? stupidity knows no bounds alright;0;0;0;0;in;2450898086;1,69956E+18;al_umma14;https://twitter.com/al_umma14/status/1699564838505381915
Wed Sep 06 22:52:20 +0000 2023;1,69956E+18;5. soal BPJS adalah warisan yg tidak ada di presiden presiden sebelumnya. sebagai jelata, keluarga kami merasakan betul manfaatnya.  Program kerja lain seperti zonasi sekolah banyak plus ada minusnya.;0;1;0;0;in;273310716;1,69955E+18;suraoriginal;https://twitter.com/suraoriginal/status/1699556163095007522
Wed Sep 06 20:31:41 +0000 2023;1,69952E+18;@XXXXIIIIIIID MAN kan gak pke zonasi;0;0;0;0;in;239332542;1,69939E+18;ndahmutty;https://twitter.com/ndahmutty/status/1699520766759653631
Wed Sep 06 19:51:05 +0000 2023;1,69951E+18;For Sale ! Tanah Premium Zona Komersial (K1) Di Bawah NJOP Yang Berlokasi Di Jl. TB Simatupang, Cilandak - Jakarta Selatan  -&gt  Price : 28.500.000/M2 Atau 195.000.000.000 (Nego) -&gt  Spesifikasi : # Luas Tanah : 6.850 M2 # Luas Muka : 50 M2 # Zonasi : K1 # KDB : 55% # KLB : 6,39 https://t.co/oOBxUqEUEc;0;1;0;0;in;1,39941E+18;1,69951E+18;IkhwanG06;https://twitter.com/IkhwanG06/status/1699510550722654695
Wed Sep 06 17:22:56 +0000 2023;1,69947E+18;@kdrama_menfess Kalo daftar sekolahnya jalur zonasi yg sama ring-nya, bongsoek dapet posisi paling atas 😄;0;0;0;0;in;1235243467;1,69944E+18;puput_an;https://twitter.com/puput_an/status/1699473269525733812
